x,y,d,s,T
0.00100000,-0.00117360,1.00000000,-0.23453336,0.00000000
0.00100000,-0.00114859,1.00000000,-0.22953031,0.00000000
0.00100000,-0.00112358,1.00000000,-0.22452726,0.00000000
0.00100000,-0.00109857,1.00000000,-0.21952421,0.00000000
0.00100000,-0.00107356,1.00000000,-0.21452116,0.00000000
0.00100000,-0.00104855,1.00000000,-0.20951811,0.00000000
0.00100000,-0.00102354,1.00000000,-0.20451506,0.00000000
0.00100000,-0.00099854,1.00000000,-0.19951201,0.00000000
0.00100000,-0.00097353,1.00000000,-0.19450896,0.00000000
0.00100000,-0.00094852,1.00000000,-0.18950591,0.00000000
0.00100000,-0.00092351,1.00000000,-0.18450286,0.00000000
0.00100000,-0.00089850,1.00000000,-0.17949981,0.00000000
0.00100000,-0.00087349,1.00000000,-0.17449676,0.00000000
0.00100000,-0.00084848,1.00000000,-0.16949371,0.00000000
0.00100000,-0.00082347,1.00000000,-0.16449066,0.00000000
0.00100000,-0.00079846,1.00000000,-0.15948761,0.00000000
0.00100000,-0.00077345,1.00000000,-0.15448456,0.00000000
0.00100000,-0.00074844,1.00000000,-0.14948151,0.00000000
0.00100000,-0.00072343,1.00000000,-0.14447846,0.00000000
0.00100000,-0.00069843,1.00000000,-0.13947541,0.00000000
0.00100000,-0.00067342,1.00000000,-0.13447236,0.00000000
0.00100000,-0.00064841,1.00000000,-0.12946931,0.00000000
0.00100000,-0.00062340,1.00000000,-0.12446626,0.00000000
0.00100000,-0.00059839,1.00000000,-0.11946321,0.00000000
0.00100000,-0.00057338,1.00000000,-0.11446016,0.00000000
0.00100000,-0.00054837,1.00000000,-0.10945711,0.00000000
0.00100000,-0.00052336,1.00000000,-0.10445406,0.00000000
0.00100000,-0.00049835,1.00000000,-0.09945101,0.00000000
0.00100000,-0.00047334,1.00000000,-0.09444796,0.00000000
0.00100000,-0.00044833,1.00000000,-0.08944491,0.00000000
0.00100000,-0.00042332,1.00000000,-0.08444186,0.00000000
0.00100000,-0.00039832,1.00000000,-0.07943881,0.00000000
0.00100000,-0.00037331,1.00000000,-0.07443576,0.00000000
0.00100000,-0.00034830,1.00000000,-0.06943271,0.00000000
0.00100000,-0.00032329,1.00000000,-0.06442966,0.00000000
0.00100000,-0.00029828,1.00000000,-0.05942661,0.00000000
0.00100000,-0.00027327,1.00000000,-0.05442356,0.00000000
0.00100000,-0.00024826,1.00000000,-0.04942051,0.00000000
0.00100000,-0.00022325,1.00000000,-0.04441746,0.00000000
0.00100000,-0.00019824,1.00000000,-0.03941441,0.00000000
0.00100000,-0.00017323,1.00000000,-0.03441136,0.00000000
0.00100000,-0.00014822,1.00000000,-0.02940831,0.00000000
0.00100000,-0.00012321,1.00000000,-0.02440526,0.00000000
0.00100000,-0.00009821,1.00000000,-0.01940221,0.00000000
0.00100000,-0.00007320,1.00000000,-0.01439916,0.00000000
0.00100000,-0.00004819,1.00000000,-0.00939611,0.00000000
0.00100000,-0.00002318,1.00000000,-0.00439306,0.00000000
0.00100000,0.00000183,1.00000000,0.00060998,0.00000000
0.00100000,0.00002684,1.00000000,0.00561303,0.00000000
0.00100000,0.00005185,1.00000000,0.01061608,0.00000000
0.00100000,0.00007686,1.00000000,0.01561913,0.00000000
0.00100000,0.00010187,1.00000000,0.02062218,0.00000000
0.00100000,0.00012688,1.00000000,0.02562523,0.00000000
0.00100000,0.00015189,1.00000000,0.03062828,0.00000000
0.00100000,0.00017689,1.00000000,0.03563133,0.00000000
0.00100000,0.00020190,1.00000000,0.04063438,0.00000000
0.00100000,0.00022691,1.00000000,0.04563743,0.00000000
0.00100000,0.00025192,1.00000000,0.05064048,0.00000000
0.00100000,0.00027693,1.00000000,0.05564353,0.00000000
0.00100000,0.00030194,1.00000000,0.06064658,0.00000000
0.00100000,0.00032695,1.00000000,0.06564963,0.00000000
0.00100000,0.00035196,1.00000000,0.07065268,0.00000000
0.00100000,0.00037697,1.00000000,0.07565573,0.00000000
0.00100000,0.00040198,1.00000000,0.08065878,0.00000000
0.00100000,0.00042699,1.00000000,0.08566183,0.00000000
0.00100000,0.00045200,1.00000000,0.09066488,0.00000000
0.00100000,0.00047700,1.00000000,0.09566793,0.00000000
0.00100000,0.00050201,1.00000000,0.10067098,0.00000000
0.00100000,0.00052702,1.00000000,0.10567403,0.00000000
0.00100000,0.00055203,1.00000000,0.11067708,0.00000000
0.00100000,0.00057704,1.00000000,0.11568013,0.00000000
0.00100000,0.00060205,1.00000000,0.12068318,0.00000000
0.00100000,0.00062706,1.00000000,0.12568623,0.00000000
0.00100000,0.00065207,1.00000000,0.13068928,0.00000000
0.00100000,0.00067708,1.00000000,0.13569233,0.00000000
0.00100000,0.00070209,1.00000000,0.14069538,0.00000000
0.00100000,0.00072710,1.00000000,0.14569843,0.00000000
0.00100000,0.00075211,1.00000000,0.15070148,0.00000000
0.00100000,0.00077711,1.00000000,0.15570453,0.00000000
0.00100000,0.00080212,1.00000000,0.16070758,0.00000000
0.00100000,0.00082713,1.00000000,0.16571063,0.00000000
0.00100000,0.00085214,1.00000000,0.17071368,0.00000000
0.00100000,0.00087715,1.00000000,0.17571673,0.00000000
0.00100000,0.00090216,1.00000000,0.18071978,0.00000000
0.00100000,0.00092717,1.00000000,0.18572283,0.00000000
0.00100000,0.00095218,1.00000000,0.19072588,0.00000000
0.00100000,0.00097719,1.00000000,0.19572893,0.00000000
0.00100000,0.00100220,1.00000000,0.20073198,0.00000000
0.00100000,0.00102721,1.00000000,0.20573503,0.00000000
0.00100000,0.00105222,1.00000000,0.21073808,0.00000000
0.00100000,0.00107722,1.00000000,0.21574113,0.00000000
0.00100000,0.00110223,1.00000000,0.22074418,0.00000000
0.00100000,0.00112724,1.00000000,0.22574723,0.00000000
0.00100000,0.00115225,1.00000000,0.23075028,0.00000000
0.00100000,0.00117726,1.00000000,0.23575333,0.00000000
0.00100000,0.00120227,1.00000000,0.24075638,0.00000000
0.00100000,0.00122728,1.00000000,0.24575943,0.00000000
0.00100000,0.00125229,1.00000000,0.25076248,0.00000000
0.00100000,0.00127730,1.00000000,0.25576553,0.00000000
0.00100000,0.00130231,1.00000000,0.26076858,0.00000000
0.00100000,0.00132732,1.00000000,0.26577163,0.00000000
0.00100000,0.00135233,1.00000000,0.27077468,0.00000000
0.00100000,0.00137733,1.00000000,0.27577773,0.00000000
0.00100000,0.00140234,1.00000000,0.28078078,0.00000000
0.00100000,0.00142735,1.00000000,0.28578383,0.00000000
0.00100000,0.00145236,1.00000000,0.29078688,0.00000000
0.00100000,0.00147737,1.00000000,0.29578993,0.00000000
0.00100000,0.00150238,1.00000000,0.30079298,0.00000000
0.00100000,0.00152739,1.00000000,0.30579603,0.00000000
0.00100000,0.00155240,1.00000000,0.31079908,0.00000000
0.00100000,0.00157741,1.00000000,0.31580213,0.00000000
0.00100000,0.00160242,1.00000000,0.32080518,0.00000000
0.00100000,0.00162743,1.00000000,0.32580823,0.00000000
0.00100000,0.00165243,1.00000000,0.33081128,0.00000000
0.00100000,0.00167744,1.00000000,0.33581433,0.00000000
